timestamp,player_count
1747520068718,51
1747520359418,45
1747520724617,42
1747521065774,41
1747521451177,45
1747521813023,44
1747522259410,43
1747522668349,45
1747523382796,49
1747523778116,53
1747524090940,51
1747524435831,48
1747524742581,50
1747525094983,56
1747525467652,52
1747525792777,55
1747526344307,54
1747526703037,55
1747527085817,60
1747527761605,66
1747528108183,71
1747528601773,71
1747528882311,70
1747529249886,82
1747530178471,85
1747530614911,65
1747531336555,69
1747531740624,71
1747532120973,70
1747532479163,73
1747532844751,67
1747533183636,72
1747533506408,66
1747533835017,65
1747534625084,63
1747534955571,62
1747535695719,55
1747536267451,52
1747536654270,50
1747536974774,48
1747537321636,44
1747538165414,45
1747538477662,48
1747538914282,39
1747539293116,41
1747539657632,45
1747540438375,35
1747540754952,40
1747541491480,40
1747541862239,40
1747542179796,38
1747542518620,36
1747542979123,37
1747543355650,35
1747543692239,32
1747544000167,31
1747544338691,31
1747544836514,28
1747545264070,30
1747545639475,25
1747546075234,28
1747546394231,25
1747546773492,29
1747547142247,24
1747547497301,25
1747548264971,22
1747548618012,20
1747549311784,17
1747549674993,22
1747550124708,22
1747550437433,20
1747550817915,17
1747551507661,14
1747551815670,18
1747552725331,16
1747553131545,16
1747553796372,18
1747554125630,20
1747554474344,21
1747554950385,25
1747555275517,24
1747555658337,23
1747556014360,21
1747556368706,20
1747556800660,18
1747557221638,17
1747557575691,15
1747558316357,16
1747558656620,11
1747559075628,5
1747559452731,4
1747559819078,5
1747560163687,4
1747560541138,4
1747560967334,3
1747561321636,3
1747561754400,6
1747562074348,5
1747562779839,4
1747563226744,5
1747564011310,5
1747564455874,7
1747564804456,9
1747565120726,8
1747565491694,9
1747566276615,10
1747566622663,10
1747566953936,10
1747567300203,7
1747567619140,7
1747568288967,6
1747568615430,4
1747569291755,9
1747569603707,9
1747569954352,10
1747570289748,12
1747570629939,13
1747571303573,17
1747571711083,20
1747572375671,29
1747572692588,31
1747573110049,31
1747573469258,30
1747573901555,32
1747574626088,32
1747574982657,32
1747575335463,26
1747575710604,23
1747576052543,24
1747576415167,22
1747576775442,24
1747577099959,27
1747577823392,31
1747578219653,30
1747578993521,31
1747579323277,30
1747579680788,30
1747580011549,32
1747580365301,39
1747580762100,40
1747581186252,35
1747581532763,39
1747581889201,39
1747582204683,35
1747582522516,33
1747582837630,33
1747583196389,32
1747583559847,34
1747584279687,37
1747584691391,40
1747585447786,43
1747585808551,45
1747586128745,47
1747586649908,45
1747586956909,48
1747587303340,51
1747587716621,54
1747588068558,54
1747588526351,51
1747588871769,49
1747589323010,53
1747589636714,55
1747589976905,58
1747590393059,52
1747591289012,60
1747591738479,52
1747592417835,45
1747592741183,36
1747593489639,48
1747593938640,45
1747594586592,48
1747595009451,42
1747595336734,48
1747595685579,56
1747596014456,58
1747596749728,60
1747597074573,57
1747597766391,57
1747598218975,54
1747598982608,53
1747599376989,51
1747599732086,49
1747600089934,53
1747600472937,54
1747601021802,58
1747601399188,58
1747601749234,47
1747602071602,51
1747602492798,47
1747602863002,41
1747603554792,46
1747603871527,45
1747604340371,42
1747604643125,42
1747604954592,41
1747605325998,38
1747605661220,44
1747606089848,49
1747606881956,53
1747607234077,49
1747607988887,53
1747608313018,56
1747608786153,51
1747609194825,57
1747609520035,56
1747609875967,52
1747610249637,56
1747610580844,63
1747611315381,60
1747611719996,59
1747612124583,60
1747612464628,62
1747612886399,58
1747613671918,63
1747614050563,64
1747614791326,57
1747615120937,57
1747615847004,46
1747616266911,36
1747616563437,41
1747616882364,44
1747617197144,40
1747617532151,49
1747617837445,46
1747618225080,48
