timestamp,player_count
1750526811394,6
1750527232309,4
1750527676454,5
1750528230612,4
1750528648851,5
1750529081971,8
1750529513345,8
1750529975800,13
1750530410551,16
1750530831602,17
1750531256499,16
1750531692596,18
1750532124276,19
1750532532234,23
1750532962974,19
1750533386158,16
1750533810991,17
1750534222530,15
1750534645640,21
1750535093383,20
1750535504797,20
1750535959283,25
1750536376073,17
1750536802670,16
1750537199879,13
1750537617714,14
1750538013177,13
1750538456887,10
1750538897675,12
1750539315986,11
1750539679565,11
1750540045679,10
1750540409820,8
1750540794095,8
1750541158892,14
1750541525807,12
1750541879454,14
1750542248358,16
1750542599539,17
1750542954447,15
1750543313380,11
1750543683315,9
1750544042177,14
1750544344239,17
1750544638392,16
1750544945160,13
1750545253572,12
1750545572141,13
1750545881049,12
1750546196949,7
1750546510951,9
1750546800784,8
1750547110493,7
1750547419230,5
1750547737922,6
1750548039296,6
1750548353819,6
1750548660451,5
1750548977108,6
1750549293917,5
1750549609244,6
1750549901321,4
1750550213130,3
1750550520536,3
1750550835994,3
1750551162389,3
1750551492935,4
1750551814667,2
1750552142122,2
1750552457929,1
1750552789673,3
1750553101024,1
1750553428341,2
1750553739047,2
1750554063010,1
1750554400977,1
1750554738753,2
1750555059625,0
1750555388048,0
1750555702308,0
1750556025379,1
1750556358109,1
1750556671432,1
1750556988970,1
1750557307822,1
1750557642622,2
1750557969290,1
