timestamp,player_count
1749566335229,21
1749566653223,28
1749566971030,33
1749567285377,35
1749567632669,35
1749567940337,40
1749568306417,40
1749568686812,42
1749569035844,36
1749569343321,31
1749569681225,34
1749570036108,37
1749570372580,35
1749570716471,31
1749571051623,34
1749571397385,33
1749571742892,32
1749572068161,35
1749572416709,35
1749572794702,37
1749573131070,35
1749573454099,37
1749573783439,40
1749574095952,39
1749574429376,37
1749574784863,45
1749575156134,45
1749575519930,52
1749575838611,51
1749576159381,53
1749576482690,49
1749576806963,48
1749577134912,48
1749577455555,47
1749577804847,45
1749578122810,44
1749578459188,43
1749578773067,47
1749579083217,43
1749579415681,41
1749579768014,38
1749580133973,39
1749580492406,40
1749580816157,37
1749581151982,39
1749581478293,41
1749581804062,42
1749582115735,39
1749582483946,41
1749582822721,49
1749583152131,50
1749583483494,50
1749583797766,55
1749584124849,51
1749584454980,52
1749584792144,47
1749585129059,46
1749585425163,48
1749597483186,7
1749597781104,10
1749598079457,19
1749598670972,26
1749599269015,35
1749599574848,35
1749599919936,39
1749600221235,42
1749600539178,44
1749600875264,40
1749601180266,34
1749601577959,43
1749601899706,41
1749602214325,35
1749602548142,37
1749602869433,36
1749603199998,38
1749603500605,30
1749603816048,29
1749604150144,29
1749604469513,31
